date,service,total_ridership
2023-01-25,subway,3511071.0
2023-01-26,access_a_ride,27061.0
2023-01-26,bridges_and_tunnels,890830.0
2023-01-26,bus,1408545.0
2023-01-26,lirr,190219.0
2023-01-26,metro_north,173696.0
2023-01-26,staten_island_railway,7093.0
2023-01-26,subway,3629029.0
2023-01-27,access_a_ride,26826.0
2023-01-27,bridges_and_tunnels,920095.0
2023-01-27,bus,1341589.0
2023-01-27,lirr,178881.0
2023-01-27,metro_north,149763.0
2023-01-27,staten_island_railway,6051.0
2023-01-27,subway,3335372.0
2023-01-28,access_a_ride,15577.0
2023-01-28,bridges_and_tunnels,841863.0
2023-01-28,bus,861680.0
2023-01-28,lirr,98609.0
2023-01-28,metro_north,89845.0
2023-01-28,staten_island_railway,2333.0
2023-01-28,subway,2248107.0
2023-01-29,access_a_ride,15371.0
2023-01-29,bridges_and_tunnels,764625.0
2023-01-29,bus,647923.0
2023-01-29,lirr,73109.0
2023-01-29,metro_north,65422.0
2023-01-29,staten_island_railway,1694.0
2023-01-29,subway,1637398.0
2023-01-30,access_a_ride,25676.0
2023-01-30,bridges_and_tunnels,850406.0
2023-01-30,bus,1371537.0
2023-01-30,lirr,180476.0
2023-01-30,metro_north,159176.0
2023-01-30,staten_island_railway,6624.0
2023-01-30,subway,3223530.0
2023-01-31,access_a_ride,27308.0
2023-01-31,bridges_and_tunnels,852930.0
2023-01-31,bus,1365926.0
2023-01-31,lirr,198755.0
2023-01-31,metro_north,183484.0
2023-01-31,staten_island_railway,7593.0
2023-01-31,subway,3654404.0
2023-02-01,access_a_ride,28492.0
2023-02-01,bridges_and_tunnels,868518.0
2023-02-01,bus,1460146.0
2023-02-01,lirr,184043.0
2023-02-01,metro_north,169846.0
2023-02-01,staten_island_railway,7588.0
2023-02-01,subway,3682758.0
2023-02-02,access_a_ride,27917.0
2023-02-02,bridges_and_tunnels,894790.0
2023-02-02,bus,1478477.0
2023-02-02,lirr,187799.0
2023-02-02,metro_north,169864.0
2023-02-02,staten_island_railway,7457.0
2023-02-02,subway,3699932.0
2023-02-03,access_a_ride,26238.0
2023-02-03,bridges_and_tunnels,887417.0
2023-02-03,bus,1246821.0
2023-02-03,lirr,158579.0
2023-02-03,metro_north,135908.0
2023-02-03,staten_island_railway,5819.0
2023-02-03,subway,3189550.0
2023-02-04,access_a_ride,13439.0
2023-02-04,bridges_and_tunnels,737000.0
2023-02-04,bus,598818.0
2023-02-04,lirr,69433.0
2023-02-04,metro_north,64032.0
2023-02-04,staten_island_railway,1555.0
2023-02-04,subway,1742435.0
2023-02-05,access_a_ride,15413.0
2023-02-05,bridges_and_tunnels,758529.0
2023-02-05,bus,650623.0
2023-02-05,lirr,69379.0
2023-02-05,metro_north,62639.0
2023-02-05,staten_island_railway,1522.0
2023-02-05,subway,1625375.0
2023-02-06,access_a_ride,26639.0
2023-02-06,bridges_and_tunnels,849008.0
2023-02-06,bus,1431232.0
2023-02-06,lirr,181320.0
2023-02-06,metro_north,157813.0
2023-02-06,staten_island_railway,7068.0
2023-02-06,subway,3372445.0
2023-02-07,access_a_ride,28688.0
2023-02-07,bridges_and_tunnels,867827.0
2023-02-07,bus,1491417.0
2023-02-07,lirr,201438.0
2023-02-07,metro_north,183389.0
2023-02-07,staten_island_railway,7736.0
2023-02-07,subway,3738539.0
2023-02-08,access_a_ride,29653.0
2023-02-08,bridges_and_tunnels,884755.0
2023-02-08,bus,1513135.0
2023-02-08,lirr,197370.0
2023-02-08,metro_north,180852.0
2023-02-08,staten_island_railway,7647.0
2023-02-08,subway,3780682.0
2023-02-09,access_a_ride,28515.0
2023-02-09,bridges_and_tunnels,909007.0
2023-02-09,bus,1462622.0
2023-02-09,lirr,193326.0
2023-02-09,metro_north,172507.0
2023-02-09,staten_island_railway,7403.0
2023-02-09,subway,3754859.0
2023-02-10,access_a_ride,28094.0
2023-02-10,bridges_and_tunnels,947991.0
2023-02-10,bus,1422781.0
2023-02-10,lirr,179637.0
2023-02-10,metro_north,154760.0
2023-02-10,staten_island_railway,6477.0
2023-02-10,subway,3539529.0
2023-02-11,access_a_ride,16638.0
2023-02-11,bridges_and_tunnels,865505.0
2023-02-11,bus,865782.0
2023-02-11,lirr,94434.0
2023-02-11,metro_north,88281.0
2023-02-11,staten_island_railway,1615.0
2023-02-11,subway,2333625.0
2023-02-12,access_a_ride,16305.0
2023-02-12,bridges_and_tunnels,749533.0
2023-02-12,bus,659496.0
2023-02-12,lirr,67457.0
2023-02-12,metro_north,63383.0
2023-02-12,staten_island_railway,1227.0
2023-02-12,subway,1746099.0
2023-02-13,access_a_ride,25900.0
2023-02-13,bridges_and_tunnels,854394.0
2023-02-13,bus,1381524.0
2023-02-13,lirr,180002.0
2023-02-13,metro_north,159741.0
2023-02-13,staten_island_railway,6188.0
2023-02-13,subway,3303337.0
2023-02-14,access_a_ride,29001.0
2023-02-14,bridges_and_tunnels,897813.0
2023-02-14,bus,1480867.0
2023-02-14,lirr,200327.0
2023-02-14,metro_north,179811.0
2023-02-14,staten_island_railway,7557.0
2023-02-14,subway,3812943.0
2023-02-15,access_a_ride,29119.0
2023-02-15,bridges_and_tunnels,904926.0
2023-02-15,bus,1499155.0
2023-02-15,lirr,197344.0
2023-02-15,metro_north,181992.0
2023-02-15,staten_island_railway,7491.0
2023-02-15,subway,3762817.0
2023-02-16,access_a_ride,28364.0
2023-02-16,bridges_and_tunnels,915758.0
2023-02-16,bus,1461093.0
2023-02-16,lirr,189802.0
2023-02-16,metro_north,172189.0
2023-02-16,staten_island_railway,7318.0
2023-02-16,subway,3683782.0
2023-02-17,access_a_ride,26759.0
2023-02-17,bridges_and_tunnels,936689.0
2023-02-17,bus,1315466.0
2023-02-17,lirr,172113.0
2023-02-17,metro_north,150151.0
2023-02-17,staten_island_railway,5892.0
2023-02-17,subway,3253165.0
2023-02-18,access_a_ride,15612.0
2023-02-18,bridges_and_tunnels,860646.0
2023-02-18,bus,822505.0
2023-02-18,lirr,91478.0
2023-02-18,metro_north,93213.0
2023-02-18,staten_island_railway,1266.0
2023-02-18,subway,2271106.0
2023-02-19,access_a_ride,16165.0
2023-02-19,bridges_and_tunnels,784650.0
2023-02-19,bus,639980.0
2023-02-19,lirr,75448.0
2023-02-19,metro_north,75064.0
2023-02-19,staten_island_railway,959.0
2023-02-19,subway,1824136.0
2023-02-20,access_a_ride,14818.0
2023-02-20,bridges_and_tunnels,809578.0
2023-02-20,bus,929439.0
2023-02-20,lirr,90371.0
2023-02-20,metro_north,79984.0
2023-02-20,staten_island_railway,1547.0
2023-02-20,subway,2238557.0
2023-02-21,access_a_ride,27224.0
2023-02-21,bridges_and_tunnels,864047.0
2023-02-21,bus,1273578.0
2023-02-21,lirr,194967.0
2023-02-21,metro_north,174283.0
2023-02-21,staten_island_railway,6525.0
2023-02-21,subway,3325542.0
2023-02-22,access_a_ride,27895.0
2023-02-22,bridges_and_tunnels,869960.0
2023-02-22,bus,1305744.0
2023-02-22,lirr,193753.0
2023-02-22,metro_north,171187.0
2023-02-22,staten_island_railway,6538.0
2023-02-22,subway,3454362.0
2023-02-23,access_a_ride,27336.0
2023-02-23,bridges_and_tunnels,906322.0
2023-02-23,bus,1328927.0
2023-02-23,lirr,188438.0
2023-02-23,metro_north,167193.0
2023-02-23,staten_island_railway,6695.0
2023-02-23,subway,3498367.0
2023-02-24,access_a_ride,26077.0
2023-02-24,bridges_and_tunnels,928057.0
2023-02-24,bus,1246797.0
2023-02-24,lirr,179793.0
2023-02-24,metro_north,153058.0
2023-02-24,staten_island_railway,5551.0
2023-02-24,subway,3246699.0
2023-02-25,access_a_ride,15461.0
2023-02-25,bridges_and_tunnels,831613.0
2023-02-25,bus,800947.0
2023-02-25,lirr,86403.0
2023-02-25,metro_north,81742.0
2023-02-25,staten_island_railway,1396.0
2023-02-25,subway,2043635.0
2023-02-26,access_a_ride,15891.0
2023-02-26,bridges_and_tunnels,807475.0
2023-02-26,bus,676041.0
2023-02-26,lirr,74226.0
2023-02-26,metro_north,67702.0
2023-02-26,staten_island_railway,1095.0
2023-02-26,subway,1625191.0
2023-02-27,access_a_ride,26730.0
2023-02-27,bridges_and_tunnels,854625.0
2023-02-27,bus,1423292.0
2023-02-27,lirr,180277.0
2023-02-27,metro_north,160346.0
2023-02-27,staten_island_railway,6752.0
2023-02-27,subway,3337916.0
2023-02-28,access_a_ride,26116.0
2023-02-28,bridges_and_tunnels,751643.0
2023-02-28,bus,1349173.0
2023-02-28,lirr,177532.0
2023-02-28,metro_north,139326.0
2023-02-28,staten_island_railway,6690.0
2023-02-28,subway,3412079.0
2023-03-01,access_a_ride,29449.0
2023-03-01,bridges_and_tunnels,901530.0
2023-03-01,bus,1511792.0
2023-03-01,lirr,192142.0
2023-03-01,metro_north,176661.0
2023-03-01,staten_island_railway,7403.0
2023-03-01,subway,3780713.0
2023-03-02,access_a_ride,28978.0
2023-03-02,bridges_and_tunnels,934427.0
2023-03-02,bus,1493623.0
2023-03-02,lirr,195243.0
2023-03-02,metro_north,176678.0
2023-03-02,staten_island_railway,7434.0
2023-03-02,subway,3765925.0
2023-03-03,access_a_ride,27298.0
2023-03-03,bridges_and_tunnels,933992.0
2023-03-03,bus,1417670.0
2023-03-03,lirr,172623.0
2023-03-03,metro_north,150603.0
2023-03-03,staten_island_railway,6167.0
2023-03-03,subway,3481830.0
2023-03-04,access_a_ride,16263.0
2023-03-04,bridges_and_tunnels,844751.0
2023-03-04,bus,870341.0
2023-03-04,lirr,96720.0
2023-03-04,metro_north,84352.0
2023-03-04,staten_island_railway,1449.0
2023-03-04,subway,2173217.0
2023-03-05,access_a_ride,16956.0
2023-03-05,bridges_and_tunnels,831376.0
2023-03-05,bus,712408.0
2023-03-05,lirr,81079.0
2023-03-05,metro_north,72918.0
2023-03-05,staten_island_railway,1215.0
2023-03-05,subway,1772121.0
2023-03-06,access_a_ride,27550.0
2023-03-06,bridges_and_tunnels,875696.0
2023-03-06,bus,1460599.0
2023-03-06,lirr,185896.0
2023-03-06,metro_north,163314.0
2023-03-06,staten_island_railway,6849.0
2023-03-06,subway,3427019.0
2023-03-07,access_a_ride,28417.0
2023-03-07,bridges_and_tunnels,887227.0
2023-03-07,bus,1490272.0
2023-03-07,lirr,205559.0
2023-03-07,metro_north,186615.0
2023-03-07,staten_island_railway,7607.0
2023-03-07,subway,3773780.0
2023-03-08,access_a_ride,30476.0
2023-03-08,bridges_and_tunnels,918426.0
2023-03-08,bus,1514182.0
2023-03-08,lirr,203258.0
2023-03-08,metro_north,186940.0
2023-03-08,staten_island_railway,7452.0
2023-03-08,subway,3842861.0
2023-03-09,access_a_ride,29847.0
2023-03-09,bridges_and_tunnels,944406.0
2023-03-09,bus,1515155.0
2023-03-09,lirr,201711.0
2023-03-09,metro_north,186197.0
2023-03-09,staten_island_railway,7211.0
2023-03-09,subway,3827656.0
2023-03-10,access_a_ride,28209.0
2023-03-10,bridges_and_tunnels,964271.0
2023-03-10,bus,1408909.0
2023-03-10,lirr,182873.0
2023-03-10,metro_north,160550.0
2023-03-10,staten_island_railway,6135.0
2023-03-10,subway,3502339.0
2023-03-11,access_a_ride,15493.0
2023-03-11,bridges_and_tunnels,842108.0
2023-03-11,bus,821990.0
2023-03-11,lirr,78979.0
2023-03-11,metro_north,88667.0
2023-03-11,staten_island_railway,1796.0
2023-03-11,subway,2230530.0
2023-03-12,access_a_ride,16644.0
2023-03-12,bridges_and_tunnels,832873.0
2023-03-12,bus,686039.0
2023-03-12,lirr,75970.0
2023-03-12,metro_north,70403.0
2023-03-12,staten_island_railway,1547.0
2023-03-12,subway,1773585.0
2023-03-13,access_a_ride,26027.0
2023-03-13,bridges_and_tunnels,852961.0
2023-03-13,bus,1377045.0
2023-03-13,lirr,179787.0
2023-03-13,metro_north,157310.0
2023-03-13,staten_island_railway,6358.0
2023-03-13,subway,3352388.0
2023-03-14,access_a_ride,26262.0
2023-03-14,bridges_and_tunnels,775384.0
2023-03-14,bus,1360497.0
2023-03-14,lirr,189402.0
2023-03-14,metro_north,159031.0
2023-03-14,staten_island_railway,6866.0
2023-03-14,subway,3577250.0
2023-03-15,access_a_ride,29687.0
2023-03-15,bridges_and_tunnels,916918.0
2023-03-15,bus,1493605.0
2023-03-15,lirr,205092.0
2023-03-15,metro_north,187128.0
2023-03-15,staten_island_railway,7473.0
2023-03-15,subway,3912366.0
2023-03-16,access_a_ride,30151.0
2023-03-16,bridges_and_tunnels,976134.0
2023-03-16,bus,1522248.0
2023-03-16,lirr,209838.0
2023-03-16,metro_north,187573.0
2023-03-16,staten_island_railway,7562.0
2023-03-16,subway,3949788.0
2023-03-17,access_a_ride,28094.0
2023-03-17,bridges_and_tunnels,965113.0
2023-03-17,bus,1408472.0
2023-03-17,lirr,199191.0
2023-03-17,metro_north,171443.0
2023-03-17,staten_island_railway,6790.0
2023-03-17,subway,3661519.0
2023-03-18,access_a_ride,16828.0
2023-03-18,bridges_and_tunnels,924274.0
2023-03-18,bus,921569.0
2023-03-18,lirr,102021.0
2023-03-18,metro_north,101788.0
2023-03-18,staten_island_railway,1839.0
2023-03-18,subway,2417873.0
2023-03-19,access_a_ride,16471.0
2023-03-19,bridges_and_tunnels,880371.0
2023-03-19,bus,661736.0
2023-03-19,lirr,82032.0
2023-03-19,metro_north,72936.0
2023-03-19,staten_island_railway,1247.0
2023-03-19,subway,1894476.0
2023-03-20,access_a_ride,26951.0
2023-03-20,bridges_and_tunnels,896248.0
2023-03-20,bus,1444823.0
2023-03-20,lirr,191367.0
2023-03-20,metro_north,167256.0
2023-03-20,staten_island_railway,6895.0
2023-03-20,subway,3442589.0
2023-03-21,access_a_ride,29466.0
2023-03-21,bridges_and_tunnels,918684.0
2023-03-21,bus,1511670.0
2023-03-21,lirr,213026.0
2023-03-21,metro_north,189925.0
2023-03-21,staten_island_railway,7850.0
2023-03-21,subway,3801084.0
2023-03-22,access_a_ride,29999.0
2023-03-22,bridges_and_tunnels,920292.0
2023-03-22,bus,1509096.0
2023-03-22,lirr,202826.0
2023-03-22,metro_north,184321.0
2023-03-22,staten_island_railway,7589.0
2023-03-22,subway,3797399.0
2023-03-23,access_a_ride,29189.0
2023-03-23,bridges_and_tunnels,934634.0
2023-03-23,bus,1466839.0
2023-03-23,lirr,200870.0
2023-03-23,metro_north,177877.0
2023-03-23,staten_island_railway,7208.0
2023-03-23,subway,3774396.0
2023-03-24,access_a_ride,27883.0
2023-03-24,bridges_and_tunnels,959147.0
2023-03-24,bus,1420346.0
2023-03-24,lirr,188352.0
2023-03-24,metro_north,159574.0
2023-03-24,staten_island_railway,6133.0
2023-03-24,subway,3534300.0
2023-03-25,access_a_ride,15556.0
2023-03-25,bridges_and_tunnels,830547.0
2023-03-25,bus,784068.0
2023-03-25,lirr,89101.0
2023-03-25,metro_north,82702.0
2023-03-25,staten_island_railway,1765.0
2023-03-25,subway,2153554.0
2023-03-26,access_a_ride,16878.0
2023-03-26,bridges_and_tunnels,871824.0
2023-03-26,bus,724870.0
2023-03-26,lirr,83054.0
2023-03-26,metro_north,81819.0
2023-03-26,staten_island_railway,1648.0
2023-03-26,subway,1939984.0
2023-03-27,access_a_ride,26394.0
2023-03-27,bridges_and_tunnels,885237.0
2023-03-27,bus,1426226.0
2023-03-27,lirr,192461.0
2023-03-27,metro_north,166543.0
2023-03-27,staten_island_railway,6675.0
2023-03-27,subway,3397258.0
2023-03-28,access_a_ride,28923.0
2023-03-28,bridges_and_tunnels,894984.0
2023-03-28,bus,1490842.0
2023-03-28,lirr,207837.0
2023-03-28,metro_north,189294.0
2023-03-28,staten_island_railway,7541.0
2023-03-28,subway,3765920.0
2023-03-29,access_a_ride,29771.0
2023-03-29,bridges_and_tunnels,922903.0
2023-03-29,bus,1521968.0
2023-03-29,lirr,208736.0
2023-03-29,metro_north,187520.0
2023-03-29,staten_island_railway,7825.0
2023-03-29,subway,3872948.0
2023-03-30,access_a_ride,29363.0
2023-03-30,bridges_and_tunnels,957635.0
2023-03-30,bus,1486845.0
2023-03-30,lirr,200601.0
2023-03-30,metro_north,187344.0
2023-03-30,staten_island_railway,7512.0
2023-03-30,subway,3860289.0
2023-03-31,access_a_ride,28599.0
2023-03-31,bridges_and_tunnels,977962.0
2023-03-31,bus,1423686.0
2023-03-31,lirr,184342.0
2023-03-31,metro_north,158879.0
2023-03-31,staten_island_railway,6426.0
2023-03-31,subway,3573735.0
2023-04-01,access_a_ride,16428.0
2023-04-01,bridges_and_tunnels,856286.0
2023-04-01,bus,842213.0
2023-04-01,lirr,82140.0
2023-04-01,metro_north,88096.0
2023-04-01,staten_island_railway,1520.0
2023-04-01,subway,2283533.0
2023-04-02,access_a_ride,17660.0
2023-04-02,bridges_and_tunnels,855422.0
2023-04-02,bus,716880.0
2023-04-02,lirr,76059.0
2023-04-02,metro_north,79027.0
2023-04-02,staten_island_railway,1319.0
2023-04-02,subway,1949665.0
2023-04-03,access_a_ride,27387.0
2023-04-03,bridges_and_tunnels,899177.0
2023-04-03,bus,1475017.0
2023-04-03,lirr,182947.0
2023-04-03,metro_north,162370.0
2023-04-03,staten_island_railway,7076.0
2023-04-03,subway,3597785.0
2023-04-04,access_a_ride,29698.0
2023-04-04,bridges_and_tunnels,913561.0
2023-04-04,bus,1519740.0
2023-04-04,lirr,200063.0
2023-04-04,metro_north,188769.0
2023-04-04,staten_island_railway,7633.0
2023-04-04,subway,3906882.0
2023-04-05,access_a_ride,29462.0
2023-04-05,bridges_and_tunnels,938533.0
2023-04-05,bus,1432322.0
2023-04-05,lirr,205060.0
2023-04-05,metro_north,185283.0
2023-04-05,staten_island_railway,7163.0
2023-04-05,subway,3799965.0
2023-04-06,access_a_ride,27061.0
2023-04-06,bridges_and_tunnels,914933.0
2023-04-06,bus,1264311.0
2023-04-06,lirr,193340.0
2023-04-06,metro_north,169192.0
2023-04-06,staten_island_railway,6122.0
2023-04-06,subway,3421271.0
2023-04-07,access_a_ride,23831.0
2023-04-07,bridges_and_tunnels,900772.0
2023-04-07,bus,1150222.0
2023-04-07,lirr,187800.0
2023-04-07,metro_north,159262.0
2023-04-07,staten_island_railway,4925.0
2023-04-07,subway,3130675.0
2023-04-08,access_a_ride,16256.0
2023-04-08,bridges_and_tunnels,872566.0
2023-04-08,bus,882727.0
2023-04-08,lirr,108740.0
2023-04-08,metro_north,99273.0
2023-04-08,staten_island_railway,2393.0
2023-04-08,subway,2393347.0
2023-04-09,access_a_ride,19026.0
2023-04-09,bridges_and_tunnels,904505.0
2023-04-09,bus,654259.0
2023-04-09,lirr,98030.0
2023-04-09,metro_north,85620.0
2023-04-09,staten_island_railway,1916.0
2023-04-09,subway,1855826.0
2023-04-10,access_a_ride,24135.0
2023-04-10,bridges_and_tunnels,922582.0
2023-04-10,bus,1236634.0
2023-04-10,lirr,191412.0
2023-04-10,metro_north,170713.0
2023-04-10,staten_island_railway,6121.0
2023-04-10,subway,3142740.0
2023-04-11,access_a_ride,27777.0
2023-04-11,bridges_and_tunnels,895251.0
2023-04-11,bus,1316710.0
2023-04-11,lirr,210828.0
2023-04-11,metro_north,193831.0
2023-04-11,staten_island_railway,7081.0
2023-04-11,subway,3537843.0
2023-04-12,access_a_ride,28326.0
2023-04-12,bridges_and_tunnels,890891.0
2023-04-12,bus,1311418.0
2023-04-12,lirr,207802.0
2023-04-12,metro_north,191574.0
2023-04-12,staten_island_railway,6863.0
2023-04-12,subway,3576687.0
2023-04-13,access_a_ride,28451.0
2023-04-13,bridges_and_tunnels,939226.0
2023-04-13,bus,1311906.0
2023-04-13,lirr,200072.0
2023-04-13,metro_north,183658.0
2023-04-13,staten_island_railway,6668.0
2023-04-13,subway,3628304.0
2023-04-14,access_a_ride,27514.0
2023-04-14,bridges_and_tunnels,989052.0
2023-04-14,bus,1294357.0
2023-04-14,lirr,190858.0
2023-04-14,metro_north,173790.0
2023-04-14,staten_island_railway,5869.0
2023-04-14,subway,3471420.0
2023-04-15,access_a_ride,16804.0
2023-04-15,bridges_and_tunnels,916008.0
2023-04-15,bus,890050.0
2023-04-15,lirr,99793.0
2023-04-15,metro_north,103902.0
2023-04-15,staten_island_railway,1743.0
2023-04-15,subway,2365464.0
2023-04-16,access_a_ride,16835.0
2023-04-16,bridges_and_tunnels,881923.0
2023-04-16,bus,728462.0
2023-04-16,lirr,80318.0
2023-04-16,metro_north,85026.0
2023-04-16,staten_island_railway,1309.0
2023-04-16,subway,1864753.0
2023-04-17,access_a_ride,27611.0
2023-04-17,bridges_and_tunnels,897271.0
2023-04-17,bus,1438043.0
2023-04-17,lirr,188445.0
2023-04-17,metro_north,167759.0
2023-04-17,staten_island_railway,6926.0
2023-04-17,subway,3418834.0
2023-04-18,access_a_ride,29658.0
2023-04-18,bridges_and_tunnels,929653.0
2023-04-18,bus,1526133.0
2023-04-18,lirr,207882.0
2023-04-18,metro_north,194548.0
2023-04-18,staten_island_railway,7879.0
2023-04-18,subway,3862133.0
2023-04-19,access_a_ride,30829.0
2023-04-19,bridges_and_tunnels,952981.0
2023-04-19,bus,1530452.0
2023-04-19,lirr,206116.0
2023-04-19,metro_north,195085.0
2023-04-19,staten_island_railway,7889.0
2023-04-19,subway,3927706.0
2023-04-20,access_a_ride,30106.0
2023-04-20,bridges_and_tunnels,1014633.0
2023-04-20,bus,1520258.0
2023-04-20,lirr,208664.0
2023-04-20,metro_north,189699.0
2023-04-20,staten_island_railway,7577.0
2023-04-20,subway,4002433.0
2023-04-21,access_a_ride,27777.0
2023-04-21,bridges_and_tunnels,994549.0
2023-04-21,bus,1310737.0
2023-04-21,lirr,195442.0
2023-04-21,metro_north,174727.0
2023-04-21,staten_island_railway,6005.0
2023-04-21,subway,3492257.0
2023-04-22,access_a_ride,16865.0
2023-04-22,bridges_and_tunnels,931077.0
2023-04-22,bus,893014.0
2023-04-22,lirr,106134.0
2023-04-22,metro_north,106032.0
2023-04-22,staten_island_railway,1715.0
2023-04-22,subway,2506140.0
2023-04-23,access_a_ride,15947.0
2023-04-23,bridges_and_tunnels,880726.0
2023-04-23,bus,673668.0
2023-04-23,lirr,87793.0
2023-04-23,metro_north,79003.0
2023-04-23,staten_island_railway,1326.0
2023-04-23,subway,1923243.0
2023-04-24,access_a_ride,27254.0
2023-04-24,bridges_and_tunnels,911973.0
2023-04-24,bus,1466762.0
2023-04-24,lirr,196593.0
2023-04-24,metro_north,173997.0
2023-04-24,staten_island_railway,7020.0
2023-04-24,subway,3561262.0
2023-04-25,access_a_ride,29504.0
2023-04-25,bridges_and_tunnels,927611.0
2023-04-25,bus,1529162.0
2023-04-25,lirr,216767.0
2023-04-25,metro_north,192115.0
2023-04-25,staten_island_railway,7806.0
2023-04-25,subway,3956922.0
2023-04-26,access_a_ride,30191.0
2023-04-26,bridges_and_tunnels,947254.0
2023-04-26,bus,1531476.0
2023-04-26,lirr,216097.0
2023-04-26,metro_north,191885.0
2023-04-26,staten_island_railway,7758.0
2023-04-26,subway,3994837.0
2023-04-27,access_a_ride,29969.0
2023-04-27,bridges_and_tunnels,981809.0
2023-04-27,bus,1506783.0
2023-04-27,lirr,216674.0
2023-04-27,metro_north,184365.0
2023-04-27,staten_island_railway,7564.0
2023-04-27,subway,3999831.0
2023-04-28,access_a_ride,28306.0
